Order ID,Date,Customer ID,Product,Category,Region,Quantity,Unit Price,Discount,Tax,Revenue,COGS,Expenses
ORD00000237,2025-07-28,CUST01682,Widget A,Industrial,West,9,377.22,298.79,371.54,3467.73,1940.23,92.32
ORD00000238,2024-06-10,CUST02002,Widget C,Electronics,West,3,290.22,58.31,0.0,812.35,554.1,62.22
ORD00000239,2023-12-09,CUST01268,Gadget Y,Home,East,12,25.25,12.68,14.52,304.84,170.95,8.39
ORD00000240,2025-02-23,CUST01703,Widget C,Home,West,18,275.24,250.02,235.21,4939.51,2989.93,160.02
ORD00000241,2025-04-13,CUST03098,Gadget X,Office,East,14,78.1,78.0,182.77,1198.17,940.3,33.71
ORD00000242,2025-03-04,CUST01719,Gadget X,Office,North,6,205.41,31.91,0.0,1200.55,763.76,33.33
ORD00000243,2024-08-14,CUST01571,Widget C,Home,South,2,115.96,16.46,10.77,226.23,148.2,14.26
ORD00000244,2024-01-23,CUST00169,Gadget X,Electronics,West,12,379.43,239.42,0.0,4313.74,2939.29,293.53
ORD00000245,2023-10-08,CUST01513,Gadget Y,Office,North,11,404.56,258.86,502.96,4694.26,3609.92,264.49
ORD00000246,2024-12-27,CUST03006,Widget B,Home,North,17,107.25,152.41,200.5,1871.34,1150.28,83.15
ORD00000247,2023-03-05,CUST00549,Widget A,Office,South,10,322.4,304.04,350.4,3270.36,2578.54,111.98
ORD00000248,2024-05-22,CUST01410,Gadget X,Electronics,East,2,404.59,24.72,0.0,784.46,577.61,21.33
ORD00000249,2025-06-01,CUST01141,Widget B,Electronics,South,18,220.75,303.05,183.52,3853.97,2240.6,222.63
ORD00000250,2025-04-26,CUST01907,Gadget X,Electronics,West,6,458.97,165.06,465.98,3054.74,2256.08,190.5
ORD00000251,2024-01-06,CUST03285,Widget A,Home,North,15,112.91,49.23,197.33,1841.75,1346.94,136.4
ORD00000252,2025-11-10,CUST03390,Widget B,Electronics,South,2,67.57,8.74,22.75,149.15,105.29,7.82
ORD00000253,2024-06-29,CUST01535,Gadget X,Industrial,East,19,80.79,100.52,172.14,1606.63,1043.2,61.02
ORD00000254,2023-08-23,CUST02308,Widget A,Home,East,18,456.84,674.45,905.84,8454.51,6327.63,289.59
ORD00000255,2023-11-06,CUST03270,Widget C,Home,West,2,312.01,25.32,107.77,706.47,540.41,41.81
ORD00000256,2024-10-05,CUST03405,Gadget X,Electronics,North,18,62.77,91.67,124.58,1162.77,659.97,24.32
ORD00000257,2024-06-15,CUST02410,Widget C,Electronics,West,16,197.55,77.25,370.03,3453.58,2220.58,203.02
ORD00000258,2025-09-15,CUST00549,Widget A,Industrial,West,18,156.64,130.05,0.0,2689.47,1840.82,206.54
ORD00000259,2025-10-06,CUST01507,Gadget X,Home,West,5,439.11,135.95,0.0,2059.6,1637.74,157.94
ORD00000260,2025-01-01,CUST01127,Widget A,Office,North,7,180.5,75.61,59.39,1247.28,839.74,67.21
ORD00000261,2025-09-30,CUST02720,Widget C,Electronics,South,10,47.36,2.31,23.56,494.85,312.27,23.72
ORD00000262,2023-02-15,CUST00912,Widget C,Office,East,10,10.43,3.68,5.03,105.65,60.67,3.81
ORD00000263,2024-10-05,CUST00138,Widget C,Office,South,14,287.76,128.38,195.01,4095.27,2875.93,156.92
ORD00000264,2024-03-22,CUST03545,Gadget Y,Home,North,18,79.76,138.99,155.6,1452.29,1090.79,57.18
ORD00000265,2023-05-31,CUST00442,Gadget Y,Office,South,17,496.39,817.44,914.54,8535.73,6807.91,496.54
ORD00000266,2023-12-15,CUST03126,Gadget X,Industrial,North,17,453.84,279.78,0.0,7435.5,5281.62,218.86
ORD00000267,2023-11-20,CUST03819,Widget C,Electronics,East,7,262.28,144.34,304.49,1996.11,1403.48,53.03
ORD00000268,2025-09-18,CUST03336,Gadget X,Home,South,1,351.22,19.39,39.82,371.65,256.98,27.89
ORD00000269,2023-04-16,CUST01955,Widget A,Electronics,East,4,103.37,16.36,19.86,416.98,308.61,14.58
ORD00000270,2024-08-17,CUST02275,Widget B,Electronics,North,4,15.03,4.7,0.0,55.42,37.5,2.94
ORD00000271,2025-11-01,CUST02871,Widget C,Industrial,West,15,18.05,25.78,44.09,289.06,178.98,7.52
ORD00000272,2023-07-28,CUST00883,Gadget Y,Industrial,North,8,285.58,82.16,110.12,2312.6,1478.28,82.07
ORD00000273,2024-06-25,CUST01692,Widget B,Industrial,North,8,89.04,12.01,35.02,735.33,533.8,36.05
ORD00000274,2024-06-23,CUST01508,Widget C,Home,North,15,358.81,511.34,243.54,5114.35,3867.55,210.38
ORD00000275,2023-11-28,CUST01093,Gadget Y,Electronics,North,2,352.52,49.93,32.76,687.87,484.65,21.78
ORD00000276,2024-12-12,CUST02201,Gadget Y,Industrial,West,8,481.33,83.0,452.12,4219.76,3089.61,204.25
ORD00000277,2024-08-06,CUST01681,Widget A,Industrial,West,8,387.05,2.64,371.25,3465.01,1906.78,104.11
ORD00000278,2024-02-20,CUST00076,Widget C,Home,North,4,283.99,75.33,53.03,1113.66,880.58,34.01
ORD00000279,2024-10-31,CUST00365,Gadget X,Industrial,South,7,176.13,76.79,57.81,1213.93,724.12,60.97
ORD00000280,2023-06-09,CUST02558,Gadget X,Office,East,16,479.06,171.55,1348.81,8842.22,5445.5,354.13
ORD00000281,2023-06-27,CUST02206,Gadget Y,Industrial,East,14,97.37,87.57,153.07,1428.68,878.29,81.09
ORD00000282,2024-03-25,CUST03419,Gadget Y,Industrial,East,7,103.86,11.23,85.89,801.68,497.04,31.48
ORD00000283,2023-05-06,CUST00294,Widget B,Electronics,West,17,317.11,217.79,258.65,5431.73,3238.51,226.98
ORD00000284,2023-05-08,CUST01303,Gadget Y,Electronics,West,3,493.49,46.1,258.19,1692.56,940.19,65.77
ORD00000285,2024-05-23,CUST01550,Widget C,Industrial,South,17,46.07,67.67,85.86,801.38,630.68,46.02
ORD00000286,2025-08-19,CUST02719,Widget A,Home,South,13,495.0,187.95,312.35,6559.4,4285.22,254.08
ORD00000287,2023-06-19,CUST01747,Widget B,Office,South,4,199.27,22.45,139.43,914.06,536.74,62.64
ORD00000288,2024-10-07,CUST01934,Widget B,Home,North,17,321.31,411.97,252.52,5302.82,3508.92,266.35
ORD00000289,2024-07-01,CUST03681,Gadget Y,Electronics,East,3,343.77,1.79,0.0,1029.52,711.02,45.88
ORD00000290,2023-03-21,CUST00016,Gadget X,Electronics,North,11,280.73,222.0,143.3,3009.33,2220.36,71.54
ORD00000291,2023-05-21,CUST03572,Widget B,Electronics,North,12,459.44,25.94,987.72,6475.06,4389.31,391.67
ORD00000292,2024-12-15,CUST01136,Widget A,Electronics,North,19,164.94,17.53,155.82,3272.15,2332.96,221.69
ORD00000293,2023-06-12,CUST00162,Widget B,Electronics,East,5,369.01,90.52,210.54,1965.07,1176.89,145.85
ORD00000294,2024-04-30,CUST02111,Widget B,Electronics,East,17,273.98,446.1,210.58,4422.14,3385.52,169.75
ORD00000295,2025-10-07,CUST00848,Widget C,Industrial,South,3,384.6,18.77,204.31,1339.34,1023.59,65.49
ORD00000296,2023-09-16,CUST02899,Widget A,Electronics,East,5,433.22,65.87,0.0,2100.23,1197.61,107.28
ORD00000297,2023-12-31,CUST03037,Widget C,Electronics,East,1,198.6,13.53,9.25,194.32,124.92,8.88
ORD00000298,2023-08-05,CUST01608,Widget C,Office,West,7,10.22,6.39,7.82,72.97,55.33,2.18
ORD00000299,2023-08-27,CUST03122,Gadget X,Home,South,14,394.85,273.73,0.0,5254.17,3256.27,358.2
ORD00000300,2023-01-02,CUST00745,Widget C,Home,West,4,71.0,14.12,13.49,283.37,162.76,13.0
ORD00000301,2025-12-26,CUST01344,Gadget X,Electronics,South,2,144.04,8.97,50.24,329.35,185.49,25.41
ORD00000302,2024-01-12,CUST00245,Widget A,Electronics,West,11,289.58,120.21,0.0,3065.17,1836.38,207.77
ORD00000303,2025-09-21,CUST02567,Widget A,Electronics,North,1,98.04,1.38,0.0,96.66,58.51,2.52
ORD00000304,2025-09-16,CUST02859,Widget C,Electronics,North,13,428.33,67.6,275.03,5775.72,4253.57,378.51
ORD00000305,2023-01-17,CUST03051,Gadget Y,Electronics,West,15,144.9,159.8,241.64,2255.34,1248.68,56.53
ORD00000306,2024-01-31,CUST01460,Widget B,Industrial,East,15,168.22,122.26,120.05,2521.09,1737.26,99.55
ORD00000307,2025-02-26,CUST03351,Gadget X,Home,West,2,362.96,56.43,120.51,790.0,616.53,39.52
ORD00000308,2025-03-06,CUST02588,Gadget Y,Electronics,North,11,62.36,44.48,0.0,641.48,503.74,18.23
ORD00000309,2024-10-19,CUST02301,Widget A,Electronics,West,7,331.67,0.8,0.0,2320.89,1625.7,178.76
ORD00000310,2023-02-01,CUST00887,Widget A,Industrial,West,3,18.55,2.8,9.51,62.36,40.51,1.38
ORD00000311,2023-11-23,CUST03366,Gadget X,Home,East,4,346.2,76.1,65.44,1374.14,867.75,105.62
ORD00000312,2024-09-02,CUST03018,Gadget Y,Electronics,East,5,201.56,13.81,119.28,1113.27,759.75,27.32
ORD00000313,2025-06-27,CUST03502,Gadget X,Home,North,15,383.12,549.49,935.52,6132.83,4668.27,271.55
ORD00000314,2025-03-26,CUST01378,Gadget Y,Industrial,East,9,30.47,21.89,0.0,252.34,153.8,8.82
ORD00000315,2025-01-27,CUST02206,Widget A,Office,West,2,455.27,81.93,99.43,928.04,552.37,62.59
ORD00000316,2025-08-02,CUST00210,Widget C,Home,East,6,177.05,63.45,119.86,1118.71,666.29,86.39
ORD00000317,2023-10-11,CUST02396,Gadget X,Office,North,4,197.62,65.81,36.23,760.9,513.06,36.16
ORD00000318,2024-01-22,CUST02041,Gadget X,Electronics,East,1,90.07,1.62,4.42,92.87,59.2,4.97
ORD00000319,2024-04-16,CUST03275,Widget A,Office,North,17,68.82,99.95,0.0,1069.99,837.58,79.13
ORD00000320,2023-09-18,CUST02926,Widget A,Office,East,17,31.95,49.99,59.18,552.34,359.26,20.91
ORD00000321,2025-01-24,CUST03961,Gadget Y,Electronics,West,2,58.21,0.22,0.0,116.2,83.3,7.67
ORD00000322,2024-02-19,CUST03730,Widget B,Office,West,10,279.44,179.09,130.77,2746.08,2088.19,57.31
ORD00000323,2025-05-08,CUST00672,Widget A,Industrial,East,17,365.7,59.02,307.89,6465.77,4888.24,181.41
ORD00000324,2023-06-23,CUST03883,Widget A,Electronics,South,12,55.53,43.11,74.79,698.04,416.0,40.33
ORD00000325,2023-12-10,CUST00121,Widget A,Electronics,South,7,68.87,43.19,79.0,517.9,378.79,24.01
ORD00000326,2024-08-06,CUST01826,Widget C,Office,West,2,49.93,1.8,11.77,109.83,77.66,3.53
ORD00000327,2024-08-29,CUST03730,Widget C,Industrial,North,2,247.1,24.41,56.37,526.16,349.51,17.59
ORD00000328,2023-04-10,CUST02447,Gadget Y,Home,South,18,114.65,19.78,0.0,2043.92,1548.23,49.03
ORD00000329,2024-02-16,CUST03967,Widget C,Home,East,13,77.31,65.37,0.0,939.66,602.45,26.65
ORD00000330,2024-08-11,CUST02229,Widget A,Home,North,17,213.23,42.95,179.1,3761.06,2125.66,253.69
ORD00000331,2024-06-23,CUST02726,Widget C,Electronics,West,19,298.19,550.59,613.8,5728.82,3180.45,448.59
ORD00000332,2024-03-04,CUST02134,Widget C,Electronics,South,8,93.03,23.86,86.45,806.83,572.1,22.82
ORD00000333,2023-11-22,CUST03708,Widget B,Industrial,West,14,389.76,100.82,267.79,5623.61,3743.54,232.39
ORD00000334,2025-09-15,CUST00459,Gadget X,Home,North,4,300.05,114.36,130.3,1216.14,901.99,45.13
ORD00000335,2023-08-11,CUST01558,Gadget Y,Office,North,13,381.24,319.28,556.42,5193.26,4019.63,349.92
ORD00000336,2025-04-17,CUST02683,Widget C,Office,South,16,168.16,131.14,307.13,2866.55,2027.54,209.23
ORD00000337,2023-01-23,CUST01973,Gadget X,Electronics,West,11,199.46,165.35,365.17,2393.88,1647.96,69.72
ORD00000338,2023-05-26,CUST03861,Widget C,Electronics,North,11,490.42,467.04,0.0,4927.58,2934.91,186.19
ORD00000339,2023-04-20,CUST02329,Gadget X,Industrial,North,9,304.4,221.66,302.15,2820.09,1948.84,191.07
ORD00000340,2025-10-25,CUST00508,Widget C,Electronics,West,16,80.06,45.56,0.0,1235.4,836.44,86.15
ORD00000341,2025-02-19,CUST02454,Widget B,Industrial,North,10,358.57,142.05,0.0,3443.65,2416.94,212.23
ORD00000342,2025-06-11,CUST01248,Widget C,Office,East,10,373.15,196.54,0.0,3534.96,2376.95,177.68
ORD00000343,2024-08-06,CUST01879,Widget B,Industrial,North,8,482.54,226.32,181.7,3815.7,2644.24,95.31
ORD00000344,2025-04-18,CUST00309,Widget A,Electronics,North,17,275.97,141.26,0.0,4550.23,3360.77,316.85
ORD00000345,2023-07-14,CUST03477,Gadget X,Home,South,2,296.81,8.08,105.4,690.94,534.01,26.72
ORD00000346,2023-11-28,CUST01611,Widget C,Electronics,East,14,156.08,95.89,250.71,2339.94,1590.75,151.73
ORD00000347,2023-11-10,CUST03225,Gadget X,Electronics,East,9,280.52,205.81,278.26,2597.13,1986.26,156.28
ORD00000348,2024-12-13,CUST01927,Widget C,Office,West,7,24.23,4.69,19.79,184.71,129.25,14.31
ORD00000349,2024-06-11,CUST03793,Gadget Y,Home,North,9,412.59,139.15,643.35,4217.51,2693.47,147.7
ORD00000350,2024-09-05,CUST01432,Widget A,Industrial,North,15,348.91,143.41,0.0,5090.24,3266.74,220.66
ORD00000351,2023-07-07,CUST00426,Widget A,Electronics,West,7,342.92,146.37,0.0,2254.07,1670.12,120.54
ORD00000352,2023-02-26,CUST01906,Widget C,Home,South,7,341.99,227.86,259.93,2426.0,1627.2,86.08
ORD00000353,2025-11-04,CUST00138,Gadget Y,Industrial,North,19,112.61,38.55,378.19,2479.23,1845.92,198.25
ORD00000354,2025-04-23,CUST03212,Widget C,Industrial,West,9,26.86,18.84,0.0,222.9,154.46,8.88
ORD00000355,2025-07-22,CUST03675,Widget C,Office,South,16,266.28,283.16,477.28,4454.6,2498.48,273.53
ORD00000356,2025-12-17,CUST00856,Widget C,Electronics,North,8,272.37,215.14,98.19,2062.01,1383.85,41.5
ORD00000357,2024-06-01,CUST00212,Widget B,Industrial,North,19,427.31,80.85,1446.85,9484.89,6389.5,479.67
ORD00000358,2023-11-16,CUST03032,Widget C,Industrial,West,8,340.81,247.71,297.45,2776.22,2019.37,57.76
ORD00000359,2025-03-08,CUST02756,Gadget Y,Office,North,7,167.61,94.74,194.14,1272.67,952.53,87.45
ORD00000360,2024-07-19,CUST03173,Widget C,Electronics,West,14,261.49,331.56,166.47,3495.77,2026.74,158.72
ORD00000361,2024-07-25,CUST02277,Widget C,Home,North,16,268.29,322.35,0.0,3970.29,2797.45,206.4
ORD00000362,2025-05-08,CUST02324,Gadget X,Electronics,South,5,351.66,49.46,205.06,1913.9,1387.18,99.79
ORD00000363,2024-10-06,CUST01086,Gadget X,Home,North,18,377.98,283.77,782.38,7302.25,5546.89,204.79
ORD00000364,2025-09-19,CUST01261,Widget B,Electronics,South,7,310.4,23.61,107.46,2256.65,1521.72,56.94
ORD00000365,2024-12-29,CUST02525,Widget C,Industrial,West,18,427.88,1.61,0.0,7700.23,4313.24,439.08
ORD00000366,2023-01-05,CUST03746,Widget C,Office,West,10,163.02,154.39,0.0,1475.81,840.37,63.43
ORD00000367,2023-11-18,CUST01238,Widget B,Electronics,South,11,410.76,373.67,497.36,4642.05,3050.69,181.25
ORD00000368,2024-10-26,CUST01456,Widget C,Electronics,North,6,22.48,1.1,0.0,133.78,97.76,10.24
ORD00000369,2024-11-25,CUST02356,Widget A,Home,East,4,418.51,76.12,0.0,1597.92,1257.31,42.14
ORD00000370,2025-01-28,CUST00200,Widget C,Home,South,3,158.17,13.69,55.3,516.12,332.2,18.58
ORD00000371,2023-09-30,CUST02612,Widget B,Electronics,West,3,348.82,31.11,121.84,1137.19,807.35,54.36
ORD00000372,2024-09-21,CUST00545,Gadget Y,Industrial,North,14,357.12,447.3,546.29,5098.67,3719.3,115.29
ORD00000373,2024-10-20,CUST02733,Gadget X,Industrial,North,12,191.13,227.57,247.92,2313.91,1314.68,117.54
ORD00000374,2024-01-30,CUST03566,Gadget X,Office,East,12,118.49,60.01,68.09,1429.96,973.0,94.14
ORD00000375,2024-12-04,CUST03665,Widget B,Home,East,18,378.16,554.43,750.29,7002.74,3988.68,448.68
ORD00000376,2024-07-27,CUST00600,Widget A,Industrial,East,18,157.1,46.88,500.57,3281.49,2189.07,171.53
ORD00000377,2025-12-21,CUST02389,Widget B,Industrial,East,10,165.08,127.07,76.19,1599.92,1230.53,124.86
ORD00000378,2024-01-27,CUST01790,Widget C,Electronics,West,15,324.21,24.71,0.0,4838.44,3627.59,109.22
ORD00000379,2023-05-17,CUST01961,Widget C,Industrial,East,2,347.13,23.75,33.53,704.04,508.03,51.74
ORD00000380,2025-10-12,CUST02768,Widget A,Electronics,North,11,7.56,4.73,9.41,87.84,68.21,3.68
ORD00000381,2024-02-23,CUST03963,Widget B,Home,West,9,253.45,14.36,408.0,2674.69,1672.27,142.56
ORD00000382,2025-05-17,CUST02295,Gadget X,Electronics,East,6,412.53,29.2,122.3,2568.28,1704.3,73.95
ORD00000383,2025-05-30,CUST02218,Gadget Y,Electronics,North,8,204.62,52.22,190.17,1774.91,1102.13,69.96
ORD00000384,2024-10-25,CUST02613,Gadget Y,Electronics,East,4,178.78,33.97,81.74,762.89,483.18,38.08
ORD00000385,2023-11-07,CUST02021,Widget C,Electronics,East,10,312.05,66.96,152.68,3206.22,2292.09,108.89
ORD00000386,2024-02-15,CUST01395,Gadget X,Electronics,South,10,100.05,31.78,116.25,1084.97,780.34,42.27
ORD00000387,2024-06-18,CUST03293,Gadget X,Office,North,3,463.11,23.51,0.0,1365.82,793.41,40.39
ORD00000388,2023-09-03,CUST02649,Widget B,Electronics,West,9,120.48,10.98,128.8,1202.14,918.09,29.81
ORD00000389,2023-02-05,CUST02261,Widget B,Office,West,7,348.91,102.56,280.78,2620.59,1606.94,131.65
ORD00000390,2023-10-30,CUST00037,Widget A,Office,North,8,339.88,60.09,478.61,3137.56,1914.35,242.04
ORD00000391,2025-02-21,CUST01102,Widget A,Home,East,18,357.93,419.98,301.14,6323.9,4037.83,355.39
ORD00000392,2024-03-22,CUST01053,Widget B,Industrial,North,9,420.47,86.09,0.0,3698.14,2388.92,89.69
ORD00000393,2024-08-31,CUST02598,Widget B,Electronics,West,13,263.75,65.23,168.18,3531.7,2521.42,200.16
ORD00000394,2024-04-08,CUST00495,Widget C,Industrial,South,5,452.08,83.13,108.86,2286.13,1651.64,72.42
ORD00000395,2025-07-31,CUST01528,Gadget Y,Home,North,19,307.52,60.5,1040.83,6823.21,4915.63,386.21
ORD00000396,2023-10-28,CUST01821,Gadget Y,Industrial,West,8,481.78,15.95,460.59,4298.88,2938.93,120.59
ORD00000397,2024-03-17,CUST02962,Widget A,Office,West,6,50.22,23.05,33.39,311.66,189.74,13.15
ORD00000398,2023-10-27,CUST00584,Widget C,Electronics,East,1,422.52,7.3,49.83,465.05,284.23,25.42
ORD00000399,2025-08-09,CUST02424,Widget C,Electronics,West,17,315.66,328.21,0.0,5038.01,3966.27,131.47
ORD00000400,2024-08-20,CUST02189,Gadget Y,Electronics,West,11,444.44,148.96,236.99,4976.87,2951.78,306.06
ORD00000401,2025-08-19,CUST02956,Widget C,Industrial,South,3,178.6,17.49,25.92,544.23,361.03,20.49
ORD00000402,2025-04-19,CUST00723,Widget B,Home,East,11,328.29,57.08,639.74,4193.85,3161.95,172.55
ORD00000403,2024-11-02,CUST02399,Gadget X,Industrial,East,6,259.08,35.73,75.94,1594.69,1085.28,100.82
ORD00000404,2023-11-06,CUST01657,Widget A,Home,West,13,381.52,283.79,233.8,4909.77,3875.54,190.91
ORD00000405,2024-04-12,CUST01037,Widget A,Industrial,East,4,330.93,77.79,224.27,1470.2,1164.79,30.94
ORD00000406,2025-07-03,CUST00297,Gadget X,Electronics,East,14,447.0,179.44,1094.14,7172.7,5453.27,179.35
ORD00000407,2024-03-19,CUST01523,Widget B,Office,West,4,217.68,18.31,102.29,954.7,622.13,70.13
ORD00000408,2024-10-24,CUST01760,Widget B,Industrial,West,13,293.17,130.86,0.0,3680.35,2810.32,218.24
ORD00000409,2023-04-30,CUST00204,Gadget Y,Industrial,North,6,425.85,22.45,126.63,2659.28,1922.61,147.96
ORD00000410,2024-04-15,CUST03232,Widget B,Industrial,West,16,280.85,237.87,0.0,4255.73,3283.22,298.2
ORD00000411,2024-11-12,CUST02764,Widget A,Industrial,South,11,216.48,196.05,393.34,2578.57,1582.38,203.21
ORD00000412,2025-03-13,CUST01268,Widget A,Office,South,3,236.36,44.66,119.6,784.02,450.26,38.71
ORD00000413,2025-09-23,CUST00189,Gadget Y,Home,South,17,387.38,14.41,788.53,7359.58,5062.32,495.07
ORD00000414,2023-08-24,CUST02825,Widget C,Industrial,North,17,470.19,218.05,1399.53,9174.71,6109.69,265.98
ORD00000415,2023-04-01,CUST00096,Widget A,Office,East,7,105.94,34.96,35.33,741.95,517.29,31.47
ORD00000416,2024-10-25,CUST01704,Widget B,Electronics,West,8,128.69,93.7,0.0,935.82,719.01,43.12
ORD00000417,2023-01-31,CUST00829,Widget B,Home,East,1,100.52,1.71,11.86,110.67,84.0,4.56
ORD00000418,2025-02-03,CUST00937,Gadget Y,Office,South,13,98.35,9.48,228.43,1497.5,852.26,63.35
ORD00000419,2025-08-07,CUST03020,Widget C,Home,North,9,35.76,17.04,54.86,359.66,211.51,15.78
ORD00000420,2025-11-30,CUST01214,Gadget Y,Electronics,East,3,399.83,67.1,56.62,1189.01,858.04,69.45
ORD00000421,2023-08-01,CUST00983,Widget C,Office,East,13,173.0,220.86,365.07,2393.21,1639.65,48.25
ORD00000422,2024-07-07,CUST01211,Gadget X,Home,South,5,215.2,58.22,50.89,1068.67,634.26,43.22
ORD00000423,2023-11-20,CUST00596,Widget A,Home,South,5,433.43,3.66,108.17,2271.66,1262.11,138.25
ORD00000424,2024-10-20,CUST02969,Widget B,Electronics,South,18,458.36,552.17,384.92,8083.23,5037.38,448.22
ORD00000425,2024-09-16,CUST01982,Widget C,Electronics,North,15,274.93,84.78,201.96,4241.13,2600.98,197.5
ORD00000426,2024-12-26,CUST00804,Widget A,Home,South,3,53.21,12.99,7.33,153.97,89.14,4.57
ORD00000427,2024-10-03,CUST01232,Widget B,Office,North,11,230.87,112.1,291.3,2718.77,2166.16,125.25
ORD00000428,2023-05-09,CUST03911,Gadget X,Electronics,South,9,457.16,355.04,676.69,4436.09,3470.32,273.14
ORD00000429,2023-06-13,CUST02313,Gadget X,Industrial,West,3,451.37,23.77,239.46,1569.8,932.67,85.14
ORD00000430,2025-10-05,CUST02750,Widget A,Office,East,2,165.92,19.8,15.6,327.64,235.71,11.18
ORD00000431,2025-10-09,CUST03426,Widget B,Home,East,17,485.64,579.73,0.0,7676.15,5710.06,360.86
ORD00000432,2025-02-06,CUST01605,Widget C,Home,West,2,165.55,1.43,16.48,346.15,234.24,15.43
ORD00000433,2024-08-15,CUST01393,Widget B,Home,West,12,408.05,232.26,233.22,4897.56,3316.12,122.56
ORD00000434,2024-04-14,CUST03992,Widget A,Office,East,19,468.44,605.21,995.42,9290.57,5769.72,250.56
ORD00000435,2024-05-02,CUST02265,Widget A,Electronics,South,8,69.32,34.56,26.0,546.0,397.24,17.31
ORD00000436,2023-04-03,CUST00865,Widget C,Home,East,13,149.64,20.69,0.0,1924.63,1061.72,144.48
ORD00000437,2025-12-07,CUST03433,Widget B,Electronics,West,9,282.66,8.48,0.0,2535.46,1735.98,159.07
ORD00000438,2024-05-29,CUST03051,Widget C,Industrial,South,13,187.56,52.95,286.24,2671.57,1740.2,89.54
ORD00000439,2025-05-08,CUST01603,Gadget X,Industrial,West,6,489.72,70.54,516.2,3383.98,2574.3,257.33
ORD00000440,2025-01-26,CUST01084,Widget C,Industrial,South,6,204.57,73.41,138.48,1292.49,984.05,81.86
ORD00000441,2024-04-24,CUST02627,Widget C,Industrial,East,11,419.8,11.0,0.0,4606.8,3196.02,281.82
ORD00000442,2023-12-30,CUST02174,Gadget X,Industrial,North,3,102.94,8.42,15.02,315.42,196.71,24.77
ORD00000443,2024-12-17,CUST00947,Widget A,Industrial,West,11,491.65,126.08,950.77,6232.84,4356.63,290.52
ORD00000444,2024-10-23,CUST00218,Widget B,Electronics,East,12,366.38,367.61,725.21,4754.16,3310.82,244.48
ORD00000445,2023-02-22,CUST03276,Gadget X,Home,West,19,11.9,8.03,39.25,257.32,177.73,15.64
ORD00000446,2023-09-14,CUST03385,Widget B,Office,West,5,90.32,32.55,75.43,494.48,330.68,37.52
ORD00000447,2024-03-06,CUST03626,Gadget Y,Electronics,South,3,55.61,13.77,18.37,171.43,100.78,12.42
ORD00000448,2023-05-11,CUST01465,Widget C,Industrial,North,6,297.82,126.51,298.87,1959.28,1358.89,118.62
ORD00000449,2025-01-13,CUST02816,Widget A,Electronics,West,16,417.75,75.16,1189.59,7798.43,5004.02,564.2
ORD00000450,2025-09-05,CUST02338,Gadget X,Industrial,East,8,393.68,232.73,350.01,3266.72,2204.42,133.11
ORD00000451,2023-11-07,CUST01065,Widget C,Home,North,4,291.22,98.9,0.0,1065.98,790.54,55.21
ORD00000452,2023-08-16,CUST03709,Widget A,Electronics,South,5,310.48,58.22,0.0,1494.18,1057.44,98.34
ORD00000453,2025-12-30,CUST01344,Widget B,Electronics,North,16,471.88,670.23,825.58,7705.43,5888.81,166.57
